[INFO] [1783012940.348528884] [basic_navigator]: AMCL localizer: keeping current pose belief.
[INFO] [1783012945.367553495] [basic_navigator]: Nav2 is ready for use!
[INFO] [1783012945.368412567] [basic_navigator]: Nav2 active. Sending goal (3.0, 0.0).
[INFO] [1783012945.376475691] [basic_navigator]: Navigating to goal: 3.0 0.0...
[INFO] [1783012945.392463448] [basic_navigator]: NAVFN_PATH total=238 first5=['(-3.00,0.00)', '(-2.95,0.00)', '(-2.92,0.00)', '(-2.90,0.00)', '(-2.87,0.00)'] last5=['(2.85,0.00)', '(2.88,0.00)', '(2.90,0.00)', '(2.95,0.00)', '(3.00,0.00)']
[INFO] [1783012945.583455646] [basic_navigator]: [  0.2s] dist=6.00m amcl=(-2.99,0.00 yaw=0.00rad) odom=(0.01,0.00 yaw=0.00rad) nav=vx:0.102 wz:0.010 cmd=vx:0.102 wz:0.010
[INFO] [1783013077.706449901] [basic_navigator]: [132.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013077.912790645] [basic_navigator]: [132.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013078.117027794] [basic_navigator]: [132.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013078.328078453] [basic_navigator]: [132.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013078.536853767] [basic_navigator]: [133.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013078.741850555] [basic_navigator]: [133.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013078.948787408] [basic_navigator]: [133.6s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013079.153492080] [basic_navigator]: [133.8s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013079.358212281] [basic_navigator]: [134.0s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013079.564222383] [basic_navigator]: [134.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013079.768436053] [basic_navigator]: [134.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013079.972376104] [basic_navigator]: [134.6s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013080.176254515] [basic_navigator]: [134.8s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013080.389036539] [basic_navigator]: [135.0s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013080.593545524] [basic_navigator]: [135.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013080.797063511] [basic_navigator]: [135.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013081.001982624] [basic_navigator]: [135.6s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013081.207264256] [basic_navigator]: [135.8s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013081.418767561] [basic_navigator]: [136.0s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013081.622462399] [basic_navigator]: [136.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013081.831515598] [basic_navigator]: [136.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013082.035327864] [basic_navigator]: [136.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013082.247623337] [basic_navigator]: [136.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013082.450915196] [basic_navigator]: [137.1s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013082.652383888] [basic_navigator]: [137.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013082.857080028] [basic_navigator]: [137.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013083.065359382] [basic_navigator]: [137.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013083.270029823] [basic_navigator]: [137.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013083.479411005] [basic_navigator]: [138.1s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013083.681358079] [basic_navigator]: [138.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013083.888170916] [basic_navigator]: [138.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013084.095702279] [basic_navigator]: [138.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013084.301475892] [basic_navigator]: [138.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013084.504513140] [basic_navigator]: [139.1s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013084.711846694] [basic_navigator]: [139.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013084.915841908] [basic_navigator]: [139.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013085.124050877] [basic_navigator]: [139.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013085.333076298] [basic_navigator]: [139.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013085.537642587] [basic_navigator]: [140.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013085.744569082] [basic_navigator]: [140.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013085.949484715] [basic_navigator]: [140.6s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013086.154122157] [basic_navigator]: [140.8s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013086.359521298] [basic_navigator]: [141.0s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013086.565955867] [basic_navigator]: [141.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013086.771966084] [basic_navigator]: [141.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013086.975643858] [basic_navigator]: [141.6s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013087.189234978] [basic_navigator]: [141.8s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013087.392537099] [basic_navigator]: [142.0s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013087.598290722] [basic_navigator]: [142.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013087.801650667] [basic_navigator]: [142.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013088.013454001] [basic_navigator]: [142.6s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013088.216589565] [basic_navigator]: [142.8s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013088.422427793] [basic_navigator]: [143.0s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013088.625906371] [basic_navigator]: [143.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013088.834536404] [basic_navigator]: [143.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013089.038025333] [basic_navigator]: [143.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013089.241928447] [basic_navigator]: [143.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013089.446183656] [basic_navigator]: [144.1s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013089.653282397] [basic_navigator]: [144.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013089.857417043] [basic_navigator]: [144.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013090.060470551] [basic_navigator]: [144.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013090.264400956] [basic_navigator]: [144.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.30rad) odom=(2.71,-4.23 yaw=2.22rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013090.468623920] [basic_navigator]: [145.1s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.32rad) odom=(2.71,-4.23 yaw=2.23rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:0.480
[INFO] [1783013090.672671583] [basic_navigator]: [145.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.38rad) odom=(2.71,-4.23 yaw=2.30rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013090.878108178] [basic_navigator]: [145.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.52rad) odom=(2.71,-4.23 yaw=2.43rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013091.082892170] [basic_navigator]: [145.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.62rad) odom=(2.71,-4.23 yaw=2.54rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013091.287194007] [basic_navigator]: [145.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.72rad) odom=(2.71,-4.23 yaw=2.64rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013091.489559160] [basic_navigator]: [146.1s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.82rad) odom=(2.71,-4.23 yaw=2.74rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013091.692804358] [basic_navigator]: [146.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=2.93rad) odom=(2.71,-4.23 yaw=2.84rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013091.896525683] [basic_navigator]: [146.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=3.03rad) odom=(2.71,-4.23 yaw=2.94rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013092.099101470] [basic_navigator]: [146.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=-3.12rad) odom=(2.71,-4.23 yaw=3.08rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013092.303296908] [basic_navigator]: [146.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=-3.01rad) odom=(2.71,-4.23 yaw=-3.10rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013092.506627012] [basic_navigator]: [147.1s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.95rad) odom=(2.71,-4.23 yaw=-3.00rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013092.713998866] [basic_navigator]: [147.3s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.81rad) odom=(2.71,-4.23 yaw=-2.90rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013092.917289793] [basic_navigator]: [147.5s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.71rad) odom=(2.71,-4.23 yaw=-2.80rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013093.123069687] [basic_navigator]: [147.7s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.64rad) odom=(2.71,-4.23 yaw=-2.69rad) nav=vx:0.000 wz:1.000 cmd=vx:0.000 wz:1.000
[INFO] [1783013093.327125705] [basic_navigator]: [147.9s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.50rad) odom=(2.71,-4.23 yaw=-2.59rad) nav=vx:0.000 wz:0.908 cmd=vx:0.000 wz:1.000
[INFO] [1783013093.533284213] [basic_navigator]: [148.2s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.41rad) odom=(2.71,-4.23 yaw=-2.50rad) nav=vx:0.000 wz:0.436 cmd=vx:0.000 wz:0.748
[INFO] [1783013093.736475441] [basic_navigator]: [148.4s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.35rad) odom=(2.71,-4.23 yaw=-2.44rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.276
[INFO] [1783013093.939705904] [basic_navigator]: [148.6s] dist=0.00m amcl=(-0.15,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013094.145533564] [basic_navigator]: [148.8s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013094.351764625] [basic_navigator]: [149.0s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013094.554765287] [basic_navigator]: [149.2s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013094.758516385] [basic_navigator]: [149.4s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013094.965971801] [basic_navigator]: [149.6s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013095.167420666] [basic_navigator]: [149.8s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013095.370109105] [basic_navigator]: [150.0s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013095.573194522] [basic_navigator]: [150.2s] dist=0.00m amcl=(-0.14,-4.10 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013095.781024678] [basic_navigator]: [150.4s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.34rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013095.984608137] [basic_navigator]: [150.6s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013096.187213880] [basic_navigator]: [150.8s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013096.390700727] [basic_navigator]: [151.0s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013096.596909228] [basic_navigator]: [151.2s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013096.802958265] [basic_navigator]: [151.4s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013097.006290562] [basic_navigator]: [151.6s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013097.210911222] [basic_navigator]: [151.8s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013097.414587004] [basic_navigator]: [152.0s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013097.618217727] [basic_navigator]: [152.2s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013097.821707190] [basic_navigator]: [152.4s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013098.027190899] [basic_navigator]: [152.6s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013098.234700238] [basic_navigator]: [152.9s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013098.446781714] [basic_navigator]: [153.1s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013098.648645906] [basic_navigator]: [153.3s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013098.852020118] [basic_navigator]: [153.5s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013099.056163902] [basic_navigator]: [153.7s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013099.261257021] [basic_navigator]: [153.9s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013099.465418364] [basic_navigator]: [154.1s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013099.672693336] [basic_navigator]: [154.3s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013099.881268446] [basic_navigator]: [154.5s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013100.084712362] [basic_navigator]: [154.7s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013100.290700886] [basic_navigator]: [154.9s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
[INFO] [1783013100.494772819] [basic_navigator]: [155.1s] dist=0.00m amcl=(-0.13,-4.09 yaw=-2.33rad) odom=(2.71,-4.23 yaw=-2.43rad) nav=vx:0.000 wz:0.000 cmd=vx:0.000 wz:0.000
